Id,Category
2997,0
2998,2
2999,0
3000,2
3001,1
3002,1
3003,1
3004,0
3005,2
3006,0
3007,0
3008,2
3009,0
3010,1
3011,2
3012,1
3013,1
3014,0
3015,2
3016,1
3017,0
3018,2
3019,2
3020,2
3021,0
3022,1
3023,0
3024,2
3025,1
3026,0
3027,0
3028,0
3029,0
3030,0
3031,1
3032,0
3033,2
3034,0
3035,0
3036,0
3037,0
3038,1
3039,0
3040,0
3041,0
3042,2
3043,0
3044,0
3045,0
3046,0
3047,2
3048,0
3049,0
3050,0
3051,1
3052,2
3053,1
3054,1
3055,1
3056,2
3057,1
3058,0
3059,2
3060,0
3061,0
3062,0
3063,0
3064,1
3065,0
3066,0
3067,2
3068,0
3069,0
3070,0
3071,0
3072,2
3073,0
3074,2
3075,0
3076,0
3077,1
3078,1
3079,1
3080,0
3081,2
3082,1
3083,1
3084,2
3085,2
3086,1
3087,0
3088,2
3089,0
3090,0
3091,1
3092,1
3093,0
3094,0
3095,0
3096,0
3097,2
3098,0
3099,2
3100,0
3101,0
3102,2
3103,1
3104,1
3105,0
3106,2
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,2
3114,0
3115,0
3116,2
3117,0
3118,0
3119,0
3120,0
3121,2
3122,0
3123,1
3124,0
3125,0
3126,2
3127,0
3128,0
3129,2
3130,1
3131,2
3132,2
3133,0
3134,0
3135,2
3136,1
3137,1
3138,1
3139,0
3140,0
3141,1
3142,0
3143,2
3144,2
3145,1
3146,1
3147,0
3148,2
3149,0
3150,0
3151,1
3152,1
3153,0
3154,1
3155,0
3156,0
3157,0
3158,0
3159,1
3160,0
3161,2
3162,0
3163,0
3164,1
3165,0
3166,2
3167,1
3168,0
3169,2
3170,1
3171,0
3172,1
3173,0
3174,1
3175,0
3176,1
3177,2
3178,1
3179,0
3180,2
3181,1
3182,2
3183,1
3184,2
3185,2
3186,0
3187,2
3188,2
3189,1
3190,1
3191,0
3192,1
3193,2
3194,0
3195,2
3196,0
3197,0
3198,1
3199,0
3200,2
3201,0
3202,1
3203,0
3204,0
3205,0
3206,1
3207,2
3208,2
3209,2
3210,2
3211,1
3212,0
3213,1
3214,1
3215,2
3216,2
3217,1
3218,2
3219,0
3220,0
3221,2
3222,1
3223,0
3224,0
3225,2
3226,0
3227,1
3228,0
3229,1
3230,0
3231,0
3232,0
3233,1
3234,1
3235,1
3236,0
3237,2
3238,0
3239,1
3240,0
3241,0
3242,0
3243,0
3244,1
3245,0
3246,1
3247,2
3248,1
3249,1
3250,1
3251,1
3252,0
3253,1
3254,1
3255,2
3256,0
3257,1
3258,0
3259,0
3260,0
3261,2
3262,0
3263,2
3264,2
3265,0
3266,0
3267,2
3268,0
3269,1
3270,0
3271,1
3272,2
3273,0
3274,0
3275,0
3276,1
3277,2
3278,0
3279,0
3280,1
3281,2
3282,2
3283,1
3284,0
3285,2
3286,2
3287,1
3288,1
3289,1
3290,1
3291,2
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,0
3299,2
3300,0
3301,1
3302,0
3303,2
3304,1
3305,0
3306,1
3307,2
3308,2
3309,1
3310,0
3311,0
3312,1
3313,1
3314,0
3315,0
3316,0
3317,2
3318,0
3319,2
3320,1
3321,0
3322,1
3323,0
3324,0
3325,2
3326,2
3327,1
3328,2
3329,2
3330,1
3331,1
3332,2
3333,2
3334,2
3335,1
3336,0
3337,2
3338,1
3339,0
3340,0
3341,2
3342,1
3343,0
3344,0
3345,0
3346,0
3347,1
3348,2
3349,2
3350,2
3351,1
3352,1
3353,2
3354,2
3355,1
3356,0
3357,1
3358,0
3359,0
3360,0
3361,1
3362,1
3363,2
3364,0
3365,2
3366,0
3367,0
3368,0
3369,1
3370,1
3371,0
3372,1
3373,1
3374,2
3375,2
3376,2
3377,2
3378,2
3379,0
3380,0
3381,0
3382,1
3383,1
3384,2
3385,0
3386,1
3387,0
3388,0
3389,1
3390,0
3391,1
3392,0
3393,1
3394,0
3395,2
3396,1
3397,1
3398,0
3399,1
3400,2
3401,0
3402,0
3403,1
3404,2
3405,0
3406,1
3407,0
3408,1
3409,0
3410,0
3411,2
3412,2
3413,1
3414,0
3415,1
3416,1
3417,0
3418,2
3419,2
3420,2
3421,2
3422,2
3423,0
3424,0
3425,0
3426,2
3427,1
3428,1
3429,2
3430,1
3431,2
3432,0
3433,1
3434,2
3435,1
3436,1
3437,0
3438,0
3439,1
3440,0
3441,0
3442,0
3443,0
3444,0
3445,0
3446,1
3447,0
3448,1
3449,2
3450,0
3451,1
3452,2
3453,2
3454,2
3455,1
3456,0
3457,1
3458,0
3459,0
3460,0
3461,1
3462,2
3463,1
3464,2
3465,1
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,1
3474,1
3475,0
3476,0
3477,0
3478,0
3479,1
3480,2
3481,2
3482,0
3483,2
3484,0
3485,2
3486,2
3487,0
3488,1
3489,2
3490,0
3491,0
3492,0
3493,0
3494,1
3495,0
3496,0
3497,0
3498,0
3499,0
3500,2
3501,2
3502,2
3503,1
3504,1
3505,2
3506,2
3507,0
3508,0
3509,2
3510,2
3511,0
3512,0
3513,0
3514,0
3515,2
3516,0
3517,0
3518,0
3519,0
3520,0
3521,2
3522,1
3523,0
3524,2
3525,0
3526,2
3527,2
3528,0
3529,0
3530,2
3531,2
3532,1
3533,1
3534,2
3535,0
3536,2
3537,0
3538,0
3539,2
3540,0
3541,2
3542,2
3543,1
3544,0
3545,1
3546,1
3547,0
3548,1
3549,1
3550,0
3551,0
3552,0
3553,0
3554,2
3555,0
3556,1
3557,0
3558,2
3559,1
3560,1
3561,1
3562,2
3563,0
3564,1
3565,1
3566,0
3567,1
3568,1
3569,2
3570,1
3571,0
3572,2
3573,2
3574,1
3575,0
3576,1
3577,0
3578,1
3579,0
3580,0
3581,1
3582,2
3583,2
3584,2
3585,0
3586,1
3587,1
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,2
3595,2
3596,0
3597,0
3598,0
3599,1
3600,0
3601,0
3602,2
3603,0
3604,1
3605,1
3606,2
3607,2
3608,0
3609,1
3610,2
3611,1
3612,1
3613,2
3614,2
3615,0
3616,1
3617,1
3618,2
3619,1
3620,0
3621,1
3622,2
3623,0
3624,0
3625,1
3626,1
3627,2
3628,1
3629,1
3630,2
3631,1
3632,0
3633,0
3634,2
3635,1
3636,1
3637,1
3638,1
3639,0
3640,2
3641,0
3642,0
3643,0
3644,1
3645,2
3646,2
3647,0
3648,0
3649,0
3650,0
3651,0
3652,2
3653,1
3654,2
3655,0
3656,0
3657,0
3658,2
3659,1
3660,2
3661,0
3662,0
3663,2
3664,0
3665,0
3666,2
3667,0
3668,0
3669,1
3670,0
3671,1
3672,1
3673,0
3674,0
3675,0
3676,0
3677,2
3678,0
3679,0
3680,1
3681,2
3682,0
3683,2
3684,0
3685,0
3686,1
3687,0
3688,2
3689,0
3690,0
3691,0
3692,2
3693,2
3694,2
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,1
3702,1
3703,0
3704,1
3705,0
3706,1
3707,0
3708,0
3709,2
3710,0
3711,1
3712,1
3713,1
3714,0
3715,0
3716,0
3717,0
3718,1
3719,0
3720,2
3721,0
3722,1
3723,2
3724,0
3725,2
3726,0
3727,0
3728,2
3729,1
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,1
3739,2
3740,1
3741,1
3742,1
3743,2
3744,2
3745,0
3746,0
3747,1
3748,1
3749,0
3750,2
3751,1
3752,0
3753,0
3754,2
3755,2
3756,2
3757,2
3758,0
3759,1
3760,0
3761,2
3762,0
3763,0
3764,0
3765,1
3766,1
3767,0
3768,2
3769,2
3770,0
3771,0
3772,1
3773,0
3774,0
3775,2
3776,1
3777,2
3778,0
3779,2
3780,2
3781,0
3782,1
3783,1
3784,1
3785,1
3786,1
3787,2
3788,1
3789,2
3790,1
3791,1
3792,2
3793,1
3794,2
3795,1
3796,1
3797,0
3798,1
3799,2
3800,0
3801,0
3802,0
3803,1
3804,2
3805,1
3806,0
3807,1
3808,0
3809,0
3810,0
3811,1
3812,0
3813,0
3814,0
3815,2
3816,1
3817,2
3818,0
3819,0
3820,0
3821,2
3822,2
3823,2
3824,0
3825,0
3826,2
3827,0
3828,1
3829,0
3830,2
3831,0
3832,0
3833,1
3834,2
3835,1
3836,1
3837,0
3838,0
3839,0
3840,2
3841,2
3842,2
3843,0
3844,1
3845,0
3846,2
3847,1
3848,1
3849,0
3850,2
3851,0
3852,2
3853,2
3854,0
3855,0
3856,0
3857,0
3858,2
3859,1
3860,0
3861,0
3862,2
3863,0
3864,1
3865,0
3866,0
3867,0
3868,1
3869,0
3870,0
3871,0
3872,1
3873,0
3874,0
3875,2
3876,2
3877,0
3878,2
3879,0
3880,1
3881,0
3882,0
3883,1
3884,0
3885,0
3886,0
3887,1
3888,1
3889,1
3890,0
3891,1
3892,0
3893,2
3894,2
3895,1
3896,2
3897,1
3898,2
3899,2
3900,2
3901,0
3902,2
3903,1
3904,0
3905,0
3906,1
3907,0
3908,2
3909,0
3910,2
3911,1
3912,1
3913,0
3914,0
3915,2
3916,2
3917,2
3918,1
3919,1
3920,0
3921,2
3922,1
3923,1
3924,2
3925,0
3926,0
3927,1
3928,0
3929,0
3930,0
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,0
3938,2
3939,2
3940,1
3941,0
3942,2
3943,0
3944,2
3945,0
3946,0
3947,0
3948,2
3949,1
3950,1
3951,2
3952,0
3953,0
3954,1
3955,0
3956,2
3957,0
3958,1
3959,2
3960,0
3961,0
3962,0
3963,2
3964,2
3965,0
3966,0
3967,2
3968,0
3969,1
3970,0
3971,0
3972,2
3973,1
3974,2
3975,1
3976,0
3977,0
3978,1
3979,1
3980,0
3981,2
3982,0
3983,0
3984,1
3985,2
3986,0
3987,0
3988,1
3989,2
3990,2
3991,0
3992,1
3993,1
3994,2
3995,1
3996,2
3997,1
3998,1
3999,1
4000,2
4001,0
4002,1
4003,0
4004,0
4005,2
4006,2
4007,0
4008,0
4009,1
4010,1
4011,0
4012,1
4013,0
4014,2
4015,0
4016,2
4017,0
4018,1
4019,0
4020,0
4021,2
4022,1
4023,1
4024,2
4025,0
4026,2
4027,0
4028,0
4029,2
4030,0
4031,1
4032,0
4033,1
4034,2
4035,2
4036,1
4037,0
4038,1
4039,0
4040,0
4041,2
4042,1
4043,2
4044,2
4045,0
4046,1
4047,0
4048,1
4049,1
4050,1
4051,0
4052,2
4053,0
4054,0
4055,0
4056,2
4057,2
4058,0
4059,0
4060,0
4061,0
4062,0
4063,1
4064,1
4065,1
4066,0
4067,0
4068,1
4069,2
4070,2
4071,1
4072,2
4073,0
4074,0
4075,0
4076,0
4077,2
4078,0
4079,1
4080,0
4081,0
4082,0
4083,1
4084,1
4085,1
4086,1
4087,2
4088,1
4089,1
4090,2
4091,0
4092,2
4093,1
4094,0
4095,2
4096,1
4097,0
4098,2
4099,1
4100,1
4101,1
4102,2
4103,2
4104,2
4105,0
4106,0
4107,0
4108,0
4109,1
4110,1
4111,0
4112,2
4113,2
4114,0
4115,1
4116,0
4117,2
4118,2
4119,0
4120,1
4121,0
4122,0
4123,2
4124,0
4125,2
4126,2
4127,0
4128,2
4129,0
4130,1
4131,0
4132,2
4133,1
4134,0
4135,1
4136,2
4137,2
4138,0
4139,0
4140,2
4141,2
4142,2
4143,0
4144,1
4145,2
4146,2
4147,0
4148,2
4149,1
4150,0
4151,2
4152,2
4153,0
4154,2
4155,0
4156,2
4157,0
4158,1
4159,1
4160,2
4161,2
4162,1
4163,0
4164,0
4165,0
4166,1
4167,2
4168,1
4169,0
4170,1
4171,0
4172,1
4173,2
4174,1
4175,2
4176,2
4177,0
4178,1
4179,2
4180,0
4181,2
4182,0
4183,2
4184,1
4185,0
4186,0
4187,0
4188,0
4189,2
4190,0
4191,1
4192,0
4193,2
4194,1
4195,0
4196,1
4197,1
4198,0
4199,2
4200,0
4201,2
4202,0
4203,0
4204,1
4205,2
4206,1
4207,1
4208,0
4209,0
4210,0
4211,2
4212,0
4213,0
4214,0
4215,1
4216,0
4217,1
4218,2
4219,1
4220,1
4221,1
4222,0
4223,1
4224,1
4225,2
4226,1
4227,1
4228,1
4229,2
4230,0
4231,0
4232,1
4233,2
4234,1
4235,1
4236,1
4237,0
4238,2
4239,0
4240,0
4241,1
4242,0
4243,1
4244,2
4245,2
4246,0
4247,1
4248,0
4249,1
4250,2
4251,1
4252,0
4253,0
4254,0
4255,0
4256,2
4257,0
4258,0
4259,2
4260,1
4261,2
4262,0
4263,1
4264,2
4265,2
4266,1
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,1
4275,0
4276,0
4277,2
4278,0
4279,2
4280,1
4281,2
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,2
4289,2
4290,1
4291,1
4292,0
4293,1
4294,0
4295,2
4296,1
4297,0
4298,2
4299,0
4300,0
4301,0
4302,1
4303,0
4304,2
4305,0
4306,0
4307,2
4308,2
4309,0
4310,0
4311,1
4312,1
4313,2
4314,2
4315,0
4316,1
4317,1
4318,0
4319,1
4320,1
4321,1
4322,0
4323,0
4324,0
4325,1
4326,0
4327,2
4328,0
4329,0
4330,1
4331,0
4332,1
4333,2
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,1
4341,2
4342,2
4343,0
4344,1
4345,2
4346,0
4347,0
4348,2
4349,0
4350,1
4351,1
4352,2
4353,1
4354,1
4355,0
4356,0
4357,0
4358,1
4359,1
4360,2
4361,0
4362,2
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,2
4370,2
4371,2
4372,2
4373,2
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,2
4381,2
4382,0
4383,1
4384,2
4385,2
4386,0
4387,2
4388,0
4389,1
4390,0
4391,2
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,0
4399,2
4400,1
4401,0
4402,0
4403,0
4404,2
4405,0
4406,0
4407,2
4408,2
4409,0
4410,2
4411,1
4412,1
4413,0
4414,0
4415,1
4416,0
4417,1
4418,1
4419,0
4420,0
4421,2
4422,1
4423,1
4424,1
4425,1
4426,0
4427,2
4428,0
4429,1
4430,2
4431,2
4432,2
4433,1
4434,0
4435,2
4436,1
4437,2
4438,0
4439,0
4440,1
4441,1
4442,1
4443,0
4444,0
4445,2
4446,2
4447,1
4448,2
4449,1
4450,0
4451,0
4452,0
4453,0
4454,2
4455,0
4456,1
4457,0
4458,2
4459,0
4460,2
4461,2
4462,2
4463,2
4464,2
4465,0
4466,1
4467,1
4468,2
4469,2
4470,0
4471,2
4472,1
4473,0
4474,1
4475,0
4476,1
4477,0
4478,0
4479,0
4480,1
4481,2
4482,2
4483,0
4484,0
4485,1
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,1
4494,0
4495,2
4496,1
4497,0
4498,0
4499,2
4500,1
4501,2
4502,1
4503,2
4504,2
4505,1
4506,2
4507,0
4508,0
4509,2
4510,0
4511,1
4512,0
4513,2
4514,2
4515,2
4516,1
4517,0
4518,1
4519,2
4520,2
4521,2
4522,0
4523,0
4524,2
4525,0
4526,0
4527,0
4528,2
4529,2
4530,1
4531,2
4532,0
4533,2
4534,0
4535,1
4536,1
4537,1
4538,2
4539,0
4540,2
4541,1
4542,0
4543,2
4544,1
4545,1
4546,0
4547,2
4548,2
4549,1
4550,1
4551,2
4552,0
4553,2
4554,1
4555,1
4556,0
4557,1
4558,2
4559,0
4560,0
4561,1
4562,0
4563,1
4564,0
4565,2
4566,2
4567,1
4568,0
4569,2
4570,2
4571,0
4572,1
4573,2
4574,0
4575,0
4576,1
4577,2
4578,0
4579,2
4580,0
4581,2
4582,1
4583,2
4584,1
4585,0
4586,2
4587,2
4588,2
4589,2
4590,1
4591,1
4592,1
4593,1
4594,0
4595,1
4596,0
4597,0
4598,0
4599,0
4600,0
4601,2
4602,2
4603,1
4604,1
4605,0
4606,1
4607,0
4608,1
4609,1
4610,2
4611,2
4612,0
4613,0
4614,0
4615,2
4616,0
4617,1
4618,1
4619,1
4620,1
4621,2
4622,1
4623,1
4624,1
4625,0
4626,1
4627,1
4628,0
4629,0
4630,1
4631,0
4632,0
4633,0
4634,0
4635,1
4636,1
4637,2
4638,0
4639,2
4640,0
4641,2
4642,1
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,2
4650,0
4651,2
4652,0
4653,1
4654,1
4655,0
4656,1
4657,0
4658,2
4659,2
4660,1
4661,0
4662,0
4663,1
4664,0
4665,1
4666,0
4667,1
4668,0
4669,0
4670,2
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,0
4678,2
4679,0
4680,1
4681,2
4682,0
4683,1
4684,2
4685,0
4686,1
4687,0
4688,1
4689,0
4690,2
4691,2
4692,0
4693,0
4694,1
4695,0
4696,0
4697,0
4698,0
4699,1
4700,2
4701,0
4702,0
4703,2
4704,1
4705,0
4706,2
4707,2
4708,1
4709,1
4710,0
4711,1
4712,1
4713,0
4714,0
4715,1
4716,1
4717,0
4718,0
4719,2
4720,0
4721,0
4722,1
4723,1
4724,2
4725,2
4726,0
4727,0
4728,2
4729,1
4730,2
4731,1
4732,0
4733,2
4734,0
4735,2
4736,2
4737,2
4738,0
4739,0
4740,2
4741,1
4742,0
4743,0
4744,0
4745,0
4746,1
4747,1
4748,0
4749,0
4750,0
4751,1
4752,0
4753,2
4754,2
4755,2
4756,2
4757,1
4758,0
4759,2
4760,0
4761,0
4762,0
4763,0
4764,0
4765,2
4766,2
4767,2
4768,0
4769,0
4770,2
4771,0
4772,2
4773,2
4774,2
4775,1
4776,0
4777,0
4778,0
4779,2
4780,1
4781,2
4782,0
4783,0
4784,1
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,1
4792,0
4793,2
4794,2
4795,1
4796,1
4797,2
4798,1
4799,0
4800,0
4801,1
4802,0
4803,0
4804,1
4805,2
4806,1
4807,2
4808,1
4809,0
4810,0
4811,2
4812,0
4813,0
4814,1
4815,0
4816,0
4817,2
4818,0
4819,0
4820,0
4821,0
4822,0
4823,1
4824,2
4825,0
4826,1
4827,1
4828,0
4829,1
4830,1
4831,0
4832,1
4833,2
4834,0
4835,0
4836,1
4837,1
4838,2
4839,2
4840,2
4841,2
4842,0
4843,0
4844,0
4845,0
4846,1
4847,2
4848,2
4849,0
4850,1
4851,2
4852,0
4853,0
4854,0
4855,0
4856,1
4857,0
4858,0
4859,1
4860,0
4861,2
4862,0
4863,0
4864,0
4865,1
4866,0
4867,1
4868,0
4869,1
4870,0
4871,0
4872,1
4873,0
4874,1
4875,2
4876,0
4877,0
4878,0
4879,1
4880,0
4881,2
4882,0
4883,2
4884,1
4885,2
4886,2
4887,0
4888,0
4889,0
4890,2
4891,2
4892,2
4893,1
4894,1
4895,1
4896,2
4897,2
4898,0
4899,0
4900,2
4901,0
4902,0
4903,1
4904,2
4905,0
4906,0
4907,0
4908,2
4909,1
4910,1
4911,2
4912,0
4913,1
4914,0
4915,2
4916,2
4917,0
4918,1
4919,2
4920,0
4921,2
4922,1
4923,0
4924,2
4925,0
4926,2
4927,0
4928,2
4929,1
4930,0
4931,2
4932,1
4933,1
4934,0
4935,1
4936,1
4937,2
4938,0
4939,0
4940,0
4941,0
4942,1
4943,2
4944,0
4945,0
4946,0
4947,2
4948,0
4949,2
4950,2
4951,2
4952,1
4953,0
4954,2
4955,0
4956,1
4957,2
4958,0
4959,0
4960,0
4961,0
4962,1
4963,1
4964,2
4965,0
4966,2
4967,0
4968,1
4969,2
4970,1
4971,0
4972,2
4973,1
4974,2
4975,0
4976,1
4977,2
4978,0
4979,2
4980,0
4981,1
4982,0
4983,2
4984,1
4985,0
4986,0
4987,2
4988,0
4989,0
4990,2
4991,1
4992,2
4993,1
4994,0
4995,0
4996,0
4997,2
4998,2
4999,1
5000,0
5001,0
5002,0
5003,0
5004,1
5005,0
5006,0
5007,0
5008,2
5009,2
5010,1
5011,0
5012,1
5013,1
5014,0
5015,1
5016,1
5017,2
5018,1
5019,0
5020,0
5021,1
5022,1
5023,1
5024,2
5025,2
5026,0
5027,0
5028,1
5029,1
5030,0
5031,2
5032,2
5033,0
5034,0
5035,1
5036,1
5037,0
5038,1
5039,0
5040,0
5041,0
5042,1
5043,0
5044,0
5045,0
5046,1
5047,0
5048,0
5049,0
5050,0
5051,2
5052,0
5053,0
5054,0
5055,1
5056,2
5057,0
5058,0
5059,2
5060,0
5061,0
5062,0
5063,0
5064,0
5065,2
5066,0
5067,0
5068,0
5069,1
5070,0
5071,0
5072,2
5073,0
5074,1
5075,1
5076,2
5077,1
5078,1
5079,1
5080,1
5081,0
5082,0
5083,1
5084,1
5085,0
5086,1
5087,0
5088,0
5089,1
5090,1
5091,2
5092,0
5093,0
5094,0
5095,1
5096,1
5097,2
5098,0
5099,1
5100,0
5101,1
5102,0
5103,2
5104,2
5105,0
5106,0
5107,2
5108,2
5109,1
5110,2
5111,2
5112,2
5113,2
5114,1
5115,0
5116,0
5117,0
5118,0
5119,1
5120,0
5121,0
5122,0
5123,1
5124,0
5125,2
5126,0
5127,2
5128,0
5129,1
5130,2
5131,0
5132,1
5133,0
5134,1
5135,0
5136,1
5137,0
5138,0
5139,1
5140,0
5141,1
5142,1
5143,2
5144,0
5145,0
5146,2
5147,1
5148,1
5149,2
5150,1
5151,1
5152,0
5153,0
5154,2
5155,0
5156,1
5157,0
5158,2
5159,1
5160,1
5161,2
5162,0
5163,0
5164,1
5165,1
5166,0
5167,0
5168,0
5169,0
5170,2
5171,0
5172,2
5173,0
5174,0
5175,0
5176,2
5177,1
5178,1
5179,0
5180,0
5181,2
5182,0
5183,0
5184,0
5185,2
5186,1
5187,0
5188,1
5189,0
5190,1
5191,0
5192,2
5193,2
5194,0
5195,2
5196,2
5197,2
5198,0
5199,1
5200,0
5201,0
5202,1
5203,1
5204,0
5205,0
5206,0
5207,1
5208,1
5209,1
5210,1
5211,1
5212,2
5213,2
5214,2
5215,0
5216,0
5217,2
5218,1
5219,0
5220,0
5221,0
5222,1
5223,2
5224,0
5225,0
5226,0
5227,0
5228,1
5229,0
5230,1
5231,1
5232,0
5233,1
5234,0
5235,1
5236,2
5237,1
5238,2
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,2
5246,0
5247,0
5248,1
5249,1
5250,0
5251,1
5252,0
5253,1
5254,0
5255,0
5256,0
5257,1
5258,0
5259,1
5260,2
5261,2
5262,0
5263,0
5264,1
5265,0
5266,0
5267,0
5268,2
5269,1
5270,0
5271,2
5272,2
5273,0
5274,0
5275,0
5276,1
5277,0
5278,0
5279,2
5280,2
5281,0
5282,2
5283,0
5284,0
5285,0
5286,1
5287,2
5288,0
5289,1
5290,0
5291,0
5292,0
5293,1
5294,1
5295,2
5296,1
5297,0
5298,0
5299,0
5300,1
5301,1
5302,0
5303,1
5304,2
5305,1
5306,2
5307,0
5308,0
5309,0
5310,0
5311,1
5312,0
5313,2
5314,1
5315,1
5316,2
5317,2
5318,2
5319,2
5320,2
5321,1
5322,2
5323,0
5324,0
5325,2
5326,1
5327,1
5328,0
5329,1
5330,1
5331,1
5332,0
5333,0
5334,0
5335,2
5336,1
5337,0
5338,1
5339,1
5340,2
5341,2
5342,2
5343,0
5344,0
5345,1
5346,2
5347,1
5348,2
5349,1
5350,0
5351,2
5352,1
5353,2
5354,0
5355,2
5356,0
5357,1
5358,2
5359,0
5360,2
5361,0
5362,0
5363,1
5364,2
5365,0
5366,0
5367,2
5368,1
5369,1
5370,2
5371,1
5372,1
5373,1
5374,2
5375,2
5376,1
5377,1
5378,0
5379,1
5380,0
5381,1
5382,2
5383,0
5384,2
5385,0
5386,1
5387,1
5388,2
5389,0
5390,2
5391,0
5392,0
5393,2
5394,2
5395,2
5396,0
5397,2
5398,2
5399,1
5400,0
5401,1
5402,0
5403,0
5404,1
5405,0
5406,1
5407,0
5408,2
5409,0
5410,0
5411,2
5412,0
5413,0
5414,1
5415,1
5416,0
5417,0
5418,0
5419,1
5420,2
5421,2
5422,0
5423,1
5424,0
5425,2
5426,0
5427,0
5428,0
5429,2
5430,2
5431,0
5432,2
5433,1
5434,2
5435,1
5436,0
5437,1
5438,2
5439,1
5440,0
5441,0
5442,1
5443,0
5444,2
5445,0
5446,1
5447,0
5448,2
5449,0
5450,1
5451,0
5452,0
5453,0
5454,0
5455,2
5456,0
5457,0
5458,0
5459,2
5460,1
5461,2
5462,1
5463,2
5464,2
5465,0
5466,0
5467,2
5468,0
5469,0
5470,0
5471,0
5472,0
5473,1
5474,1
5475,0
5476,1
5477,0
5478,0
5479,1
5480,0
5481,0
5482,0
5483,2
5484,1
5485,1
5486,0
5487,2
5488,2
5489,1
5490,0
5491,0
5492,1
5493,0
5494,0
5495,2
5496,0
5497,0
5498,2
5499,1
5500,2
5501,0
5502,2
5503,0
5504,1
5505,0
5506,0
5507,2
5508,2
5509,1
5510,1
5511,0
5512,1
5513,0
5514,0
5515,0
5516,1
5517,0
5518,2
5519,2
5520,2
5521,0
5522,0
5523,0
5524,0
5525,0
5526,2
5527,0
5528,0
5529,1
5530,2
5531,1
5532,2
5533,0
5534,2
5535,1
5536,1
5537,2
5538,1
5539,0
5540,0
5541,2
5542,0
5543,0
5544,0
5545,2
5546,2
5547,1
5548,0
5549,2
5550,1
5551,0
5552,1
5553,2
5554,2
5555,0
5556,1
5557,0
5558,0
5559,0
5560,1
5561,0
5562,0
5563,0
5564,2
5565,2
5566,1
5567,0
5568,0
5569,1
5570,0
5571,0
5572,0
5573,1
5574,1
5575,2
5576,2
5577,0
5578,1
5579,0
5580,2
5581,0
5582,0
5583,0
5584,0
5585,1
5586,2
5587,1
5588,1
5589,2
5590,1
5591,1
5592,0
5593,2
5594,2
5595,2
5596,2
5597,0
5598,0
5599,0
5600,0
5601,2
5602,1
5603,1
5604,2
5605,1
5606,2
5607,2
5608,0
5609,2
5610,2
5611,1
5612,2
5613,1
5614,0
5615,1
5616,0
5617,0
5618,2
5619,2
5620,2
5621,2
5622,1
5623,1
5624,2
5625,0
5626,2
5627,0
5628,0
5629,0
5630,2
5631,0
5632,0
5633,0
5634,2
5635,1
5636,1
5637,0
5638,2
5639,0
5640,2
5641,2
5642,1
5643,0
5644,2
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,1
5652,2
5653,0
5654,1
5655,2
5656,2
5657,1
5658,2
5659,0
5660,0
5661,0
5662,1
5663,1
5664,2
5665,1
5666,0
5667,1
5668,0
5669,2
5670,2
5671,0
5672,0
5673,2
5674,0
5675,2
5676,0
5677,2
5678,0
5679,1
5680,2
5681,1
5682,2
5683,0
5684,0
5685,0
5686,1
5687,1
5688,2
5689,0
5690,0
5691,2
5692,0
5693,0
5694,2
5695,0
5696,1
5697,1
5698,0
5699,0
5700,1
5701,0
5702,1
5703,0
5704,0
5705,1
5706,1
5707,0
5708,0
5709,0
5710,0
5711,0
5712,1
5713,1
5714,0
5715,2
5716,0
5717,0
5718,1
5719,1
5720,1
5721,2
5722,1
5723,1
5724,0
5725,1
5726,1
5727,0
5728,2
5729,1
5730,1
5731,1
5732,1
5733,0
5734,0
5735,0
5736,0
5737,1
5738,1
5739,0
5740,1
5741,1
5742,1
5743,0
5744,0
5745,1
5746,2
5747,1
5748,0
5749,0
5750,2
5751,0
5752,0
5753,2
5754,2
5755,2
5756,0
5757,0
5758,1
5759,0
5760,2
5761,1
5762,2
5763,0
5764,2
5765,1
5766,1
5767,0
5768,2
5769,0
5770,0
5771,2
5772,0
5773,0
5774,1
5775,0
5776,2
5777,1
5778,2
5779,1
5780,0
5781,0
5782,0
5783,1
5784,0
5785,1
5786,2
5787,2
5788,2
5789,2
5790,0
5791,1
5792,1
5793,1
5794,2
